,parent,child,tMRCA,env region,number of AA in region,number of subsitutions,substitution/AA,substitution/AA/year,number of deletions,deletion/AA,deletion/AA/year,number of insertions,insertion/AA,insertion/AA/year,number of insertions - deletions,(insertions-deletions)/AA,(insertions-deletions)/AA/year
164,N781,N784,12.664,gp120 - C4,40,1,0.025,0.0019740998104864184,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
165,N781,N784,12.664,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
166,N781,N784,12.664,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
167,N781,N784,12.664,gp41,345,11,0.03188405797101449,0.0025176925119247072,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
168,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,signal peptide,33,7,0.21212121212121213,0.005272030762148868,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
169,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - C1,99,6,0.06060606060606061,0.0015062945034711051,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
170,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - V1,42,10,0.23809523809523808,0.005917585549350769,0,0.0,0.0,4,0.09523809523809523,0.002367034219740308,4,0.09523809523809523,0.002367034219740308
171,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - V2,45,12,0.26666666666666666,0.0066276958152728625,1,0.022222222222222223,0.0005523079846060718,0,0.0,0.0,-1,-0.022222222222222223,-0.0005523079846060718
172,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - C2,97,11,0.1134020618556701,0.0028184788905155213,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
173,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - V3,39,3,0.07692307692307693,0.0019118353313287103,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
174,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - C3,51,10,0.19607843137254902,0.004873305746524163,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
175,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - V4,49,5,0.10204081632653061,0.0025361080925789016,0,0.0,0.0,10,0.20408163265306123,0.005072216185157803,10,0.20408163265306123,0.005072216185157803
176,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - C4,40,3,0.075,0.0018640394480454925,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
177,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - V5,12,3,0.25,0.006213464826818308,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
178,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp120 - C5,40,1,0.025,0.0006213464826818309,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
179,N784,B.GB.2008.CH080175_e_p2.HM204641.713080175,40.2352,gp41,346,35,0.10115606936416185,0.002514118716053651,0,0.0,0.0,1,0.002890173410404624,7.183196331581859e-05,1,0.002890173410404624,7.183196331581859e-05
180,N784,N785,47.0013,signal peptide,33,4,0.12121212121212122,0.002578909970833173,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
181,N784,N785,47.0013,gp120 - C1,99,3,0.030303030303030304,0.0006447274927082932,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
182,N784,N785,47.0013,gp120 - V1,38,8,0.21052631578947367,0.004479159423026037,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
183,N784,N785,47.0013,gp120 - V2,45,7,0.15555555555555556,0.0033096011292359055,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
184,N784,N785,47.0013,gp120 - C2,97,5,0.05154639175257732,0.0010967014051223543,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
185,N784,N785,47.0013,gp120 - V3,39,3,0.07692307692307693,0.0016366159430287444,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
186,N784,N785,47.0013,gp120 - C3,51,7,0.13725490196078433,0.0029202362905022695,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
187,N784,N785,47.0013,gp120 - V4,39,8,0.20512820512820512,0.0043643091814099845,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
188,N784,N785,47.0013,gp120 - C4,40,2,0.05,0.001063800362968684,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
189,N784,N785,47.0013,gp120 - V5,13,1,0.07692307692307693,0.0016366159430287444,0,0.0,0.0,1,0.07692307692307693,0.0016366159430287444,1,0.07692307692307693,0.0016366159430287444
190,N784,N785,47.0013,gp120 - C5,40,2,0.05,0.001063800362968684,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
191,N784,N785,47.0013,gp41,345,21,0.06086956521739131,0.0012950613114401368,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
192,N785,B.BE.2017.BS.MN486015.-,2.35445,signal peptide,33,0,0.0,0.0,1,0.030303030303030304,0.012870534648444565,0,0.0,0.0,-1,-0.030303030303030304,-0.012870534648444565
193,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - C1,99,1,0.010101010101010102,0.004290178216148188,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
194,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - V1,38,0,0.0,0.0,1,0.02631578947368421,0.011177043247333436,0,0.0,0.0,-1,-0.02631578947368421,-0.011177043247333436
195,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - V2,45,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
196,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - C2,97,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
197,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
198,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - C3,51,2,0.0392156862745098,0.01665598601563414,2,0.0392156862745098,0.01665598601563414,0,0.0,0.0,-2,-0.0392156862745098,-0.01665598601563414
199,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - V4,39,0,0.0,0.0,2,0.05128205128205128,0.021780904789675416,0,0.0,0.0,-2,-0.05128205128205128,-0.021780904789675416
200,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
201,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - V5,13,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
202,N785,B.BE.2017.BS.MN486015.-,2.35445,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
203,N785,B.BE.2017.BS.MN486015.-,2.35445,gp41,345,0,0.0,0.0,1,0.002898550724637681,0.0012310946185468713,0,0.0,0.0,-1,-0.002898550724637681,-0.0012310946185468713
204,N785,B.BE.2017.BW.MN486019.-,2.41472,signal peptide,33,1,0.030303030303030304,0.012549293625360416,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
205,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
206,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - V1,38,1,0.02631578947368421,0.010898070779918256,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
207,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - V2,45,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
208,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - C2,97,1,0.010309278350515464,0.004269347315844265,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
209,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
210,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - C3,51,1,0.0196078431372549,0.008120131169350857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
211,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - V4,39,1,0.02564102564102564,0.010618633067612659,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
212,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
213,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - V5,13,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
214,N785,B.BE.2017.BW.MN486019.-,2.41472,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
215,N785,B.BE.2017.BW.MN486019.-,2.41472,gp41,345,1,0.002898550724637681,0.0012003672163388224,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
216,N778,N786,4.72078,signal peptide,33,4,0.12121212121212122,0.02567629103921835,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
217,N778,N786,4.72078,gp120 - C1,99,1,0.010101010101010102,0.0021396909199348627,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
218,N778,N786,4.72078,gp120 - V1,30,1,0.03333333333333333,0.0070609800357850465,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
219,N778,N786,4.72078,gp120 - V2,45,2,0.044444444444444446,0.009414640047713396,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
220,N778,N786,4.72078,gp120 - C2,97,2,0.020618556701030927,0.004367616516980441,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
221,N778,N786,4.72078,gp120 - V3,39,2,0.05128205128205128,0.01086304620890007,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
222,N778,N786,4.72078,gp120 - C3,51,4,0.0784313725490196,0.016614070672435404,1,0.0196078431372549,0.004153517668108851,0,0.0,0.0,-1,-0.0196078431372549,-0.004153517668108851
223,N778,N786,4.72078,gp120 - V4,37,5,0.13513513513513514,0.028625594739669108,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
224,N778,N786,4.72078,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
225,N778,N786,4.72078,gp120 - V5,12,3,0.25,0.05295735026838785,2,0.16666666666666666,0.03530490017892523,0,0.0,0.0,-2,-0.16666666666666666,-0.03530490017892523
226,N778,N786,4.72078,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
227,N778,N786,4.72078,gp41,345,8,0.02318840579710145,0.004911986111850467,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
228,N786,N787,5.24251,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
229,N786,N787,5.24251,gp120 - C1,99,1,0.010101010101010102,0.0019267507550791703,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
230,N786,N787,5.24251,gp120 - V1,30,2,0.06666666666666667,0.012716554983522524,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
231,N786,N787,5.24251,gp120 - V2,45,6,0.13333333333333333,0.025433109967045047,7,0.15555555555555556,0.02967196162821922,0,0.0,0.0,-7,-0.15555555555555556,-0.02967196162821922
232,N786,N787,5.24251,gp120 - C2,97,4,0.041237113402061855,0.007865910299086096,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
233,N786,N787,5.24251,gp120 - V3,39,2,0.05128205128205128,0.009781965371940402,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
234,N786,N787,5.24251,gp120 - C3,51,3,0.058823529411764705,0.011220489691343403,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
235,N786,N787,5.24251,gp120 - V4,37,1,0.02702702702702703,0.005155360128455078,14,0.3783783783783784,0.07217504179837109,0,0.0,0.0,-14,-0.3783783783783784,-0.07217504179837109
236,N786,N787,5.24251,gp120 - C4,40,1,0.025,0.004768708118820946,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
237,N786,N787,5.24251,gp120 - V5,12,0,0.0,0.0,5,0.4166666666666667,0.07947846864701577,0,0.0,0.0,-5,-0.4166666666666667,-0.07947846864701577
238,N786,N787,5.24251,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
239,N786,N787,5.24251,gp41,345,8,0.02318840579710145,0.004423149559486095,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
240,N787,N788,10.8786,signal peptide,33,2,0.06060606060606061,0.005571126855115603,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
241,N787,N788,10.8786,gp120 - C1,99,3,0.030303030303030304,0.0027855634275578017,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
242,N787,N788,10.8786,gp120 - V1,30,3,0.1,0.009192359310940746,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
243,N787,N788,10.8786,gp120 - V2,45,3,0.06666666666666667,0.006128239540627163,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
244,N787,N788,10.8786,gp120 - C2,97,1,0.010309278350515464,0.0009476659083444067,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
245,N787,N788,10.8786,gp120 - V3,39,1,0.02564102564102564,0.0023570152079335246,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
246,N787,N788,10.8786,gp120 - C3,52,3,0.057692307692307696,0.0053032842178504305,0,0.0,0.0,1,0.019230769230769232,0.0017677614059501436,1,0.019230769230769232,0.0017677614059501436
247,N787,N788,10.8786,gp120 - V4,37,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
248,N787,N788,10.8786,gp120 - C4,40,1,0.025,0.0022980898277351865,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
249,N787,N788,10.8786,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
250,N787,N788,10.8786,gp120 - C5,40,1,0.025,0.0022980898277351865,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
251,N787,N788,10.8786,gp41,345,15,0.043478260869565216,0.003996677961278585,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
252,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,signal peptide,33,4,0.12121212121212122,0.002831172511693096,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
253,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - C1,99,6,0.06060606060606061,0.001415586255846548,1,0.010101010101010102,0.00023593104264109138,0,0.0,0.0,-1,-0.010101010101010102,-0.00023593104264109138
254,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - V1,30,5,0.16666666666666666,0.0038928622035780073,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
255,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - V2,45,9,0.2,0.004671434644293609,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
256,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - C2,97,11,0.1134020618556701,0.0026487516024345206,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
257,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - V3,39,4,0.10256410256410256,0.0023956075098941583,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
258,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - C3,52,7,0.1346153846153846,0.0031442348567360828,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
259,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - V4,37,2,0.05405405405405406,0.0012625499038631375,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
260,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - C4,40,1,0.025,0.0005839293305367012,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
261,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
262,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp120 - C5,40,3,0.075,0.0017517879916101031,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
263,N788,B.GB.2014.13659_1_75.3.MF109461.-,42.8134,gp41,345,37,0.1072463768115942,0.0025049722005632395,1,0.002898550724637681,6.770195136657404e-05,0,0.0,0.0,-1,-0.002898550724637681,-6.770195136657404e-05
264,N788,B.ES.2010.R8.KT200357.R8,39.06,signal peptide,33,4,0.12121212121212122,0.0031032289096805223,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
265,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - C1,99,1,0.010101010101010102,0.00025860240914004354,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
266,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - V1,39,5,0.1282051282051282,0.0032822613467774755,0,0.0,0.0,9,0.23076923076923078,0.0059080704241994565,9,0.23076923076923078,0.0059080704241994565
267,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - V2,50,3,0.06,0.0015360983102918585,0,0.0,0.0,5,0.1,0.002560163850486431,5,0.1,0.002560163850486431
268,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - C2,97,4,0.041237113402061855,0.001055737670303683,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
269,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - V3,39,1,0.02564102564102564,0.0006564522693554951,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
270,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - C3,52,7,0.1346153846153846,0.003446374414116349,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
271,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - V4,53,0,0.0,0.0,0,0.0,0.0,16,0.3018867924528302,0.007728796529770357,16,0.3018867924528302,0.007728796529770357
272,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - C4,40,2,0.05,0.0012800819252432156,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
273,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - V5,21,0,0.0,0.0,0,0.0,0.0,9,0.42857142857142855,0.01097213078779899,9,0.42857142857142855,0.01097213078779899
274,N788,B.ES.2010.R8.KT200357.R8,39.06,gp120 - C5,40,3,0.075,0.0019201228878648231,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
275,N788,B.ES.2010.R8.KT200357.R8,39.06,gp41,345,24,0.06956521739130435,0.0017809835481644738,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
276,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,signal peptide,33,3,0.09090909090909091,0.0016838789971288179,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
277,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - C1,99,3,0.030303030303030304,0.0005612929990429393,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
278,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - V1,30,4,0.13333333333333333,0.002469689195788933,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
279,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - V2,45,9,0.2,0.0037045337936833993,1,0.022222222222222223,0.00041161486596482213,0,0.0,0.0,-1,-0.022222222222222223,-0.00041161486596482213
280,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - C2,97,9,0.09278350515463918,0.0017185981517087935,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
281,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - V3,39,7,0.1794871794871795,0.003324581609715871,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
282,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - C3,51,8,0.1568627450980392,0.002905516700928156,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
283,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - V4,37,4,0.10810810810810811,0.002002450699288324,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
284,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - C4,40,4,0.1,0.0018522668968416996,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
285,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
286,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp120 - C5,40,1,0.025,0.0004630667242104249,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
287,N787,B.GB.2014.14592_1_47.3.MF109543.-,53.9879,gp41,345,30,0.08695652173913043,0.0016106668668188693,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
288,N786,B.ES.2015.100600.KY989956.100600,60.0414,signal peptide,33,7,0.21212121212121213,0.003532915823435365,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
289,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - C1,99,10,0.10101010101010101,0.0016823408683025547,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
290,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - V1,46,7,0.15217391304347827,0.0025344830907253705,0,0.0,0.0,16,0.34782608695652173,0.005793104207372275,16,0.34782608695652173,0.005793104207372275
291,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - V2,46,3,0.06521739130434782,0.0010862070388823015,0,0.0,0.0,1,0.021739130434782608,0.0003620690129607672,1,0.021739130434782608,0.0003620690129607672
292,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - C2,97,10,0.10309278350515463,0.0017170283088861124,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
293,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - V3,39,5,0.1282051282051282,0.0021352787943840117,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
294,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - C3,51,12,0.23529411764705882,0.00391886461086948,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
295,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - V4,43,0,0.0,0.0,0,0.0,0.0,6,0.13953488372093023,0.002323977850631901,6,0.13953488372093023,0.002323977850631901
296,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - C4,40,4,0.1,0.001665517459619529,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
297,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - V5,12,1,0.08333333333333333,0.0013879312163496075,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
298,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
299,N786,B.ES.2015.100600.KY989956.100600,60.0414,gp41,346,23,0.06647398843930635,0.0011071358835621147,0,0.0,0.0,1,0.002890173410404624,4.81363427635702e-05,1,0.002890173410404624,4.81363427635702e-05
300,N777,N789,0.79639,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
301,N777,N789,0.79639,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
302,N777,N789,0.79639,gp120 - V1,31,0,0.0,0.0,0,0.0,0.0,1,0.03225806451612903,0.04050536108706668,1,0.03225806451612903,0.04050536108706668
303,N777,N789,0.79639,gp120 - V2,45,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
304,N777,N789,0.79639,gp120 - C2,97,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
305,N777,N789,0.79639,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
306,N777,N789,0.79639,gp120 - C3,51,2,0.0392156862745098,0.04924181151761047,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
307,N777,N789,0.79639,gp120 - V4,38,1,0.02631578947368421,0.03304384720260702,0,0.0,0.0,1,0.02631578947368421,0.03304384720260702,1,0.02631578947368421,0.03304384720260702
308,N777,N789,0.79639,gp120 - C4,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
309,N777,N789,0.79639,gp120 - V5,12,2,0.16666666666666666,0.2092776989498445,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
310,N777,N789,0.79639,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
311,N777,N789,0.79639,gp41,345,3,0.008695652173913044,0.010918836466948408,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
312,N789,N790,0.41467,signal peptide,33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
313,N789,N790,0.41467,gp120 - C1,99,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
314,N789,N790,0.41467,gp120 - V1,31,1,0.03225806451612903,0.07779213474842413,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
315,N789,N790,0.41467,gp120 - V2,45,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
316,N789,N790,0.41467,gp120 - C2,97,1,0.010309278350515464,0.02486140388867163,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
317,N789,N790,0.41467,gp120 - V3,39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
318,N789,N790,0.41467,gp120 - C3,51,3,0.058823529411764705,0.14185624571771457,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
319,N789,N790,0.41467,gp120 - V4,38,3,0.07894736842105263,0.1903860139895643,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
320,N789,N790,0.41467,gp120 - C4,40,1,0.025,0.060288904430028704,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
321,N789,N790,0.41467,gp120 - V5,12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
322,N789,N790,0.41467,gp120 - C5,40,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
323,N789,N790,0.41467,gp41,345,1,0.002898550724637681,0.006990017904930864,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
324,N790,B.FR.1991.1644.KC699001.1644,40.2479,signal peptide,33,5,0.15151515151515152,0.0037645480016386323,2,0.06060606060606061,0.001505819200655453,0,0.0,0.0,-2,-0.06060606060606061,-0.001505819200655453
325,N790,B.FR.1991.1644.KC699001.1644,40.2479,gp120 - C1,99,2,0.020202020202020204,0.0005019397335518177,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
326,N790,B.FR.1991.1644.KC699001.1644,40.2479,gp120 - V1,35,3,0.08571428571428572,0.002129658583784141,0,0.0,0.0,4,0.11428571428571428,0.002839544778378854,4,0.11428571428571428,0.002839544778378854
327,N790,B.FR.1991.1644.KC699001.1644,40.2479,gp120 - V2,49,11,0.22448979591836735,0.005577677243244178,0,0.0,0.0,4,0.08163265306122448,0.0020282462702706098,4,0.08163265306122448,0.0020282462702706098
328,N790,B.FR.1991.1644.KC699001.1644,40.2479,gp120 - C2,97,4,0.041237113402061855,0.0010245780128171123,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
329,N790,B.FR.1991.1644.KC699001.1644,40.2479,gp120 - V3,39,5,0.1282051282051282,0.003185386770617304,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
